Date,stock_returns,Close,return,strat_return,bnh_return,position,strategy,buy_n_hold
2005-01-13,0.0034910332574480396,4800.2998046875,0.0034910332574480396,,,1,1.0,1.0
2005-01-14,0.0042705665966908946,4820.7998046875,0.0042705665966908946,0.0042705665966908946,0.0042705665966908946,1,1.004270566596691,1.004270566596691
2005-01-17,0.0053726335202337605,4846.7001953125,0.0053726335202337605,0.0053726335202337605,0.0053726335202337605,1,1.0096661443061725,1.0096661443061725
2005-01-18,-0.004704292002794319,4823.89990234375,-0.004704292002794319,-0.004704292002794319,-0.004704292002794319,1,1.0049163799380207,1.0049163799380207
2005-01-19,-0.0011609066874561647,4818.2998046875,-0.0011609066874561647,-0.0011609066874561647,-0.0011609066874561647,1,1.0037497657922165,1.0037497657922165
2005-01-20,-0.0036319865324642153,4800.7998046875,-0.0036319865324642153,-0.0036319865324642153,-0.0036319865324642153,1,1.000104160160895,1.000104160160895
2005-01-21,0.000520746563428709,4803.2998046875,0.000520746563428709,0.000520746563428709,0.000520746563428709,1,1.0006249609653697,1.0006249609653697
2005-01-24,0.0019153906036681878,4812.5,0.0019153906036681878,0.0019153906036681878,0.0019153906036681878,1,1.0025415486133986,1.0025415486133986
2005-01-25,0.006379261363636424,4843.2001953125,0.006379261363636424,0.006379261363636424,0.006379261363636424,1,1.0089370231799082,1.0089370231799082
2005-01-26,0.0008052325294181095,4847.10009765625,0.0008052325294181095,0.0008052325294181095,0.0008052325294181095,1,1.009749452091107,1.009749452091107
2005-01-27,0.001299705919121763,4853.39990234375,0.001299705919121763,0.001299705919121763,0.001299705919121763,1,1.0110618294308198,1.0110618294308198
2005-01-28,-0.0042444673982668935,4832.7998046875,-0.0042444673982668935,-0.0042444673982668935,-0.0042444673982668935,1,1.0067704104581685,1.0067704104581685
2005-01-31,0.004034928155121742,4852.2998046875,0.004034928155121742,0.004034928155121742,0.004034928155121742,1,1.0108326567330697,1.0108326567330697
2005-02-01,0.011108215237016106,4906.2001953125,0.011108215237016106,0.011108215237016106,0.011108215237016106,1,1.0220612034526655,1.0220612034526655
2005-02-02,0.0020382372512142144,4916.2001953125,0.0020382372512142144,0.0020382372512142144,0.0020382372512142144,1,1.0241444066705636,1.0241444066705636
2005-02-03,-0.0016070115762439885,4908.2998046875,-0.0016070115762439885,-0.0016070115762439885,-0.0016070115762439885,1,1.0224985947532985,1.0224985947532985
2005-02-04,0.006764092788462683,4941.5,0.006764092788462683,0.006764092788462683,0.006764092788462683,1,1.0294148701242825,1.0294148701242825
2005-02-07,0.007750643466052809,4979.7998046875,0.007750643466052809,0.007750643466052809,0.007750643466052809,1,1.0373934977612689,1.0373934977612689
2005-02-08,0.0031527764023207006,4995.5,0.0031527764023207006,0.0031527764023207006,0.0031527764023207006,1,1.0406641675009316,1.0406641675009316
2005-02-09,-0.0010209383757882051,4990.39990234375,-0.0010209383757882051,-0.0010209383757882051,-0.0010209383757882051,1,1.0396017135160223,1.0396017135160223
2005-02-10,0.0019237130979705697,5000.0,0.0019237130979705697,0.0019237130979705697,0.0019237130979705697,1,1.0416016089489857,1.0416016089489857
2005-02-11,0.008840039062500082,5044.2001953125,0.008840039062500082,0.008840039062500082,0.008840039062500082,1,1.0508094078596577,1.0508094078596577
2005-02-14,-0.0004758714032069289,5041.7998046875,-0.0004758714032069289,-0.0004758714032069289,-0.0004758714032069289,1,1.0503093577122364,1.0503093577122364
2005-02-15,0.003391665341482053,5058.89990234375,0.003391665341482053,0.003391665341482053,0.003391665341482053,1,1.0538716555586234,1.0538716555586234
2005-02-16,-0.0011266692643215892,5053.2001953125,-0.0011266692643215892,-0.0011266692643215892,-0.0011266692643215892,1,1.0526842907557659,1.0526842907557659
2005-02-17,0.000831098485895243,5057.39990234375,0.000831098485895243,0.000831098485895243,0.000831098485895243,1,1.0535591750759388,1.0535591750759388
2005-02-18,-3.948808381903923e-05,5057.2001953125,-3.948808381903923e-05,-3.948808381903923e-05,-3.948808381903923e-05,1,1.053517572042925,1.053517572042925
2005-02-21,0.0007117790943567126,5060.7998046875,0.0007117790943567126,0.0007117790943567126,0.0007117790943567126,1,1.0542674438262427,1.0542674438262427
2005-02-22,-0.005512943293648598,5032.89990234375,-0.005512943293648598,-0.005512943293648598,-0.005512943293648598,1,1.0484553271920887,1.0484553271920887
2005-02-23,-0.008821932326345983,4988.5,-0.008821932326345983,-0.008821932326345983,-0.008821932326345983,1,1.0392059252484032,1.0392059252484032
2005-02-24,-0.0032875418149242996,4972.10009765625,-0.0032875418149242996,-0.0032875418149242996,-0.0032875418149242996,1,1.0357894923148319,1.0357894923148319
2005-02-25,0.006978883439536343,5006.7998046875,0.006978883439536343,0.006978883439536343,0.006978883439536343,1,1.0430181464495936,1.0430181464495936
2005-02-28,-0.007649557837651644,4968.5,-0.007649557837651644,-0.007649557837651644,-0.007649557837651644,1,1.0350395188126071,1.0350395188126071
2005-03-01,0.00644057562644651,5000.5,0.00644057562644651,0.00644057562644651,0.00644057562644651,1,1.0417057691098806,1.0417057691098806
2005-03-02,-0.0015398850739926084,4992.7998046875,-0.0015398850739926084,-0.0015398850739926084,-0.0015398850739926084,1,1.0401016619445362,1.0401016619445362
2005-03-03,0.0044063453093683425,5014.7998046875,0.0044063453093683425,0.0044063453093683425,0.0044063453093683425,1,1.0446847090239118,1.0446847090239118
2005-03-04,0.004287309730670152,5036.2998046875,0.004287309730670152,0.004287309730670152,0.004287309730670152,1,1.0491635959423924,1.0491635959423924
2005-03-07,-0.0018068045445845948,5027.2001953125,-0.0018068045445845948,-0.0018068045445845948,-0.0018068045445845948,1,1.047267962389231,1.047267962389231
2005-03-08,-0.0032424197039037095,5010.89990234375,-0.0032424197039037095,-0.0032424197039037095,-0.0032424197039037095,1,1.043872280112713,1.043872280112713
2005-03-09,-0.002953522316535895,4996.10009765625,-0.002953522316535895,-0.002953522316535895,-0.002953522316535895,1,1.0407891800377869,1.0407891800377869
2005-03-10,-0.006805308007329591,4962.10009765625,-0.006805308007329591,-0.006805308007329591,-0.006805308007329591,1,1.0337062890969337,1.0337062890969337
2005-03-11,0.004030551501660984,4982.10009765625,0.004030551501660984,0.004030551501660984,0.004030551501660984,1,1.0378726955327298,1.0378726955327298
2005-03-14,-0.0014251214381642008,4975.0,-0.0014251214381642008,-0.0014251214381642008,-0.0014251214381642008,1,1.0363936009042407,1.0363936009042407
2005-03-15,0.005065365891959717,5000.2001953125,0.005065365891959717,0.005065365891959717,0.005065365891959717,1,1.0416433137009065,1.0416433137009065
2005-03-16,-0.012519518261475904,4937.60009765625,-0.012519518261475904,-0.012519518261475904,-0.012519518261475904,1,1.0286024412130836,1.0286024412130836
2005-03-17,-0.0031391768659753128,4922.10009765625,-0.0031391768659753128,-0.0031391768659753128,-0.0031391768659753128,1,1.0253734762253417,1.0253734762253417
2005-03-18,0.0002437388528162554,4923.2998046875,0.0002437388528162554,0.0002437388528162554,0.0002437388528162554,1,1.0256233995801451,1.0256233995801451
2005-03-21,0.002071820875663155,4933.5,0.002071820875663155,0.002071820875663155,0.002071820875663155,1,1.0277483075499638,1.0277483075499638
2005-03-22,0.0007702046594708634,4937.2998046875,0.0007702046594708634,0.0007702046594708634,0.0007702046594708634,1,1.028539884085202,1.028539884085202
2005-03-23,-0.005448302393589954,4910.39990234375,-0.005448302393589954,-0.005448302393589954,-0.005448302393589954,1,1.022936087772838,1.022936087772838
